Order Date,Sales,Profit,Quantity,Discount,Customer ID,Order ID,Region,State/Province,Segment,Ship Mode,Sub-Category
2026-01-03,413.03,40.76,7,0.0,CUST-0329,ORD-2026-03755,East,Pennsylvania,Consumer,Second Class,Furnishings
2026-01-03,1485.24,256.73,5,0.05,CUST-0329,ORD-2026-03755,East,Pennsylvania,Consumer,Second Class,Appliances
2026-01-03,607.24,-13.84,4,0.3,CUST-0211,ORD-2026-03881,East,Massachusetts,Consumer,Second Class,Tables
2026-01-03,3529.01,465.29,3,0.1,CUST-0211,ORD-2026-03881,East,Massachusetts,Consumer,Second Class,Phones
2026-01-03,412.99,66.32,5,0.0,CUST-0211,ORD-2026-03881,East,Massachusetts,Consumer,Second Class,Storage
2026-01-03,178.49,21.35,2,0.15,CUST-0439,ORD-2026-04635,Central,Illinois,Consumer,Standard Class,Accessories
2026-01-03,291.75,30.82,7,0.2,CUST-0439,ORD-2026-04635,Central,Illinois,Consumer,Standard Class,Accessories
2026-01-03,14.56,1.51,2,0.3,CUST-0439,ORD-2026-04635,Central,Illinois,Consumer,Standard Class,Paper
2026-01-03,619.18,120.87,7,0.1,CUST-0439,ORD-2026-04635,Central,Illinois,Consumer,Standard Class,Accessories
2026-01-04,290.97,44.4,1,0.1,CUST-0341,ORD-2026-00126,Central,Illinois,Consumer,Standard Class,Appliances
2026-01-04,5079.75,19.13,6,0.05,CUST-0341,ORD-2026-00126,Central,Illinois,Consumer,Standard Class,Tables
2026-01-04,114.57,28.09,4,0.05,CUST-0341,ORD-2026-00126,Central,Illinois,Consumer,Standard Class,Binders
2026-01-04,27.99,4.4,2,0.05,CUST-0323,ORD-2026-00975,South,Florida,Consumer,Second Class,Binders
2026-01-04,2059.89,2.7,6,0.15,CUST-0323,ORD-2026-00975,South,Florida,Consumer,Second Class,Tables
2026-01-04,758.5,140.74,7,0.1,CUST-0048,ORD-2026-04077,East,Massachusetts,Corporate,First Class,Accessories
2026-01-04,1721.63,67.79,4,0.2,CUST-0048,ORD-2026-04077,East,Massachusetts,Corporate,First Class,Machines
2026-01-04,3069.85,416.39,7,0.1,CUST-0048,ORD-2026-04077,East,Massachusetts,Corporate,First Class,Appliances
2026-01-04,1745.92,108.34,5,0.15,CUST-0048,ORD-2026-04077,East,Massachusetts,Corporate,First Class,Bookcases
2026-01-05,607.39,55.49,4,0.15,CUST-0092,ORD-2026-00782,West,Washington,Consumer,Standard Class,Chairs
2026-01-05,1139.09,104.24,1,0.15,CUST-0321,ORD-2026-01339,East,Pennsylvania,Consumer,Second Class,Machines
2026-01-05,182.98,24.75,5,0.2,CUST-0321,ORD-2026-01339,East,Pennsylvania,Consumer,Second Class,Binders
2026-01-06,3309.78,255.35,6,0.15,CUST-0072,ORD-2026-00404,West,Oregon,Consumer,Second Class,Tables
2026-01-06,2010.63,275.21,7,0.0,CUST-0072,ORD-2026-00404,West,Oregon,Consumer,Second Class,Furnishings
2026-01-06,2335.3,267.18,3,0.1,CUST-0126,ORD-2026-00611,South,Texas,Consumer,Standard Class,Phones
2026-01-06,52.97,6.72,8,0.3,CUST-0126,ORD-2026-00611,South,Texas,Consumer,Standard Class,Paper
2026-01-06,143.52,29.96,4,0.2,CUST-0126,ORD-2026-00611,South,Texas,Consumer,Standard Class,Binders
2026-01-06,664.82,52.99,1,0.1,CUST-0309,ORD-2026-01359,East,New York,Corporate,Standard Class,Bookcases
2026-01-06,64.81,10.47,2,0.3,CUST-0309,ORD-2026-01359,East,New York,Corporate,Standard Class,Paper
2026-01-06,3541.57,271.85,6,0.2,CUST-0309,ORD-2026-01359,East,New York,Corporate,Standard Class,Bookcases
2026-01-06,154.54,27.36,1,0.05,CUST-0089,ORD-2026-03648,South,Georgia,Corporate,Second Class,Storage
2026-01-06,4122.65,524.73,6,0.0,CUST-0089,ORD-2026-03648,South,Georgia,Corporate,Second Class,Bookcases
2026-01-06,5986.16,889.09,8,0.05,CUST-0450,ORD-2026-04908,Central,Illinois,Corporate,Standard Class,Phones
2026-01-07,222.79,11.79,4,0.3,CUST-0128,ORD-2026-02570,West,Washington,Consumer,Second Class,Accessories
2026-01-07,1008.24,18.16,3,0.1,CUST-0128,ORD-2026-02570,West,Washington,Consumer,Second Class,Machines
2026-01-07,883.52,42.99,5,0.1,CUST-0128,ORD-2026-02570,West,Washington,Consumer,Second Class,Storage
2026-01-08,2457.52,135.67,7,0.2,CUST-0306,ORD-2026-03962,West,Washington,Consumer,Standard Class,Chairs
2026-01-08,450.0,102.94,4,0.05,CUST-0209,ORD-2026-04809,West,Washington,Consumer,Standard Class,Accessories
2026-01-08,383.3,52.34,4,0.1,CUST-0209,ORD-2026-04809,West,Washington,Consumer,Standard Class,Accessories
2026-01-09,23.9,6.32,1,0.0,CUST-0298,ORD-2026-03240,South,Georgia,Consumer,Standard Class,Binders
2026-01-09,4150.37,468.52,5,0.1,CUST-0298,ORD-2026-03240,South,Georgia,Consumer,Standard Class,Phones
2026-01-09,839.92,11.29,7,0.2,CUST-0298,ORD-2026-03240,South,Georgia,Consumer,Standard Class,Storage
2026-01-09,7266.49,1294.54,8,0.0,CUST-0088,ORD-2026-04564,West,Oregon,Corporate,First Class,Copiers
2026-01-09,129.89,31.96,6,0.0,CUST-0088,ORD-2026-04564,West,Oregon,Corporate,First Class,Binders
2026-01-10,418.43,57.86,6,0.2,CUST-0120,ORD-2026-00109,West,California,Consumer,First Class,Furnishings
2026-01-10,730.07,148.8,7,0.0,CUST-0120,ORD-2026-00109,West,California,Consumer,First Class,Furnishings
2026-01-10,400.77,48.88,3,0.05,CUST-0120,ORD-2026-00109,West,California,Consumer,First Class,Storage
2026-01-10,1785.28,167.24,8,0.0,CUST-0061,ORD-2026-00899,East,Pennsylvania,Consumer,Second Class,Furnishings
2026-01-10,2523.05,282.09,7,0.05,CUST-0061,ORD-2026-00899,East,Pennsylvania,Consumer,Second Class,Phones
2026-01-10,648.52,26.06,7,0.1,CUST-0061,ORD-2026-00899,East,Pennsylvania,Consumer,Second Class,Chairs
2026-01-10,253.69,37.06,3,0.15,CUST-0061,ORD-2026-00899,East,Pennsylvania,Consumer,Second Class,Storage
2026-01-10,3797.92,919.9,4,0.0,CUST-0074,ORD-2026-02330,West,California,Consumer,Standard Class,Copiers
2026-01-12,157.5,19.75,6,0.15,CUST-0256,ORD-2026-01892,East,New York,Corporate,Second Class,Binders
2026-01-12,316.99,31.23,4,0.2,CUST-0030,ORD-2026-01997,South,Texas,Consumer,Standard Class,Storage
2026-01-12,9112.9,1994.31,8,0.0,CUST-0124,ORD-2026-02648,Central,Ohio,Consumer,Second Class,Phones
2026-01-12,661.2,1.19,3,0.3,CUST-0124,ORD-2026-02648,Central,Ohio,Consumer,Second Class,Chairs
2026-01-12,636.85,80.35,3,0.0,CUST-0124,ORD-2026-02648,Central,Ohio,Consumer,Second Class,Chairs
2026-01-12,109.5,28.16,3,0.05,CUST-0124,ORD-2026-02648,Central,Ohio,Consumer,Second Class,Binders
2026-01-12,3542.37,680.86,7,0.0,CUST-0322,ORD-2026-03607,Central,Ohio,Corporate,Standard Class,Appliances
2026-01-12,1886.17,173.31,3,0.05,CUST-0322,ORD-2026-03607,Central,Ohio,Corporate,Standard Class,Chairs
2026-01-12,4594.29,585.01,8,0.0,CUST-0322,ORD-2026-03607,Central,Ohio,Corporate,Standard Class,Bookcases
2026-01-12,249.36,20.16,6,0.3,CUST-0322,ORD-2026-03607,Central,Ohio,Corporate,Standard Class,Binders
2026-01-12,82.26,23.24,4,0.0,CUST-0004,ORD-2026-03635,West,Washington,Home Office,Standard Class,Paper
2026-01-13,1200.21,186.71,3,0.05,CUST-0389,ORD-2026-01231,Central,Michigan,Consumer,First Class,Copiers
2026-01-13,550.37,68.62,3,0.1,CUST-0075,ORD-2026-01509,East,Massachusetts,Corporate,First Class,Chairs
2026-01-13,169.08,47.64,7,0.0,CUST-0093,ORD-2026-02236,Central,Michigan,Corporate,Standard Class,Paper
2026-01-13,212.8,29.23,8,0.2,CUST-0187,ORD-2026-02258,East,Massachusetts,Home Office,Second Class,Binders
2026-01-13,157.81,25.95,5,0.1,CUST-0187,ORD-2026-02258,East,Massachusetts,Home Office,Second Class,Accessories
2026-01-13,47.93,6.57,2,0.1,CUST-0436,ORD-2026-04441,East,Pennsylvania,Home Office,Standard Class,Furnishings
2026-01-13,386.64,13.11,7,0.3,CUST-0074,ORD-2026-04915,East,Massachusetts,Corporate,Standard Class,Accessories
2026-01-13,202.07,58.34,6,0.0,CUST-0074,ORD-2026-04915,East,Massachusetts,Corporate,Standard Class,Binders
2026-01-13,53.32,8.61,1,0.05,CUST-0407,ORD-2026-05104,West,California,Home Office,Second Class,Furnishings
2026-01-13,7244.3,279.74,8,0.1,CUST-0407,ORD-2026-05104,West,California,Home Office,Second Class,Tables
2026-01-13,314.58,28.86,7,0.05,CUST-0407,ORD-2026-05104,West,California,Home Office,Second Class,Furnishings
2026-01-13,1256.51,131.54,8,0.2,CUST-0407,ORD-2026-05104,West,California,Home Office,Second Class,Appliances
2026-01-13,3675.12,439.05,5,0.05,CUST-0414,ORD-2026-05171,West,Oregon,Home Office,Second Class,Bookcases
2026-01-13,5140.22,1077.72,8,0.1,CUST-0414,ORD-2026-05171,West,Oregon,Home Office,Second Class,Copiers
2026-01-14,1777.36,293.51,4,0.0,CUST-0139,ORD-2026-00722,Central,Illinois,Consumer,Second Class,Appliances
2026-01-14,1425.98,157.4,3,0.0,CUST-0139,ORD-2026-00722,Central,Illinois,Consumer,Second Class,Appliances
2026-01-14,157.32,33.26,7,0.1,CUST-0139,ORD-2026-00722,Central,Illinois,Consumer,Second Class,Paper
2026-01-14,100.13,20.61,2,0.05,CUST-0139,ORD-2026-00722,Central,Illinois,Consumer,Second Class,Binders
2026-01-14,1440.18,90.4,5,0.0,CUST-0043,ORD-2026-01047,Central,Ohio,Consumer,First Class,Chairs
2026-01-14,5182.45,332.97,5,0.0,CUST-0043,ORD-2026-01047,Central,Ohio,Consumer,First Class,Machines
2026-01-14,471.08,66.67,4,0.0,CUST-0043,ORD-2026-01047,Central,Ohio,Consumer,First Class,Accessories
2026-01-14,191.87,23.5,6,0.1,CUST-0043,ORD-2026-01047,Central,Ohio,Consumer,First Class,Storage
2026-01-15,4060.47,466.66,6,0.0,CUST-0144,ORD-2026-01182,Central,Ohio,Consumer,First Class,Tables
2026-01-15,1341.35,45.99,6,0.1,CUST-0144,ORD-2026-01182,Central,Ohio,Consumer,First Class,Chairs
2026-01-15,898.64,110.56,1,0.15,CUST-0144,ORD-2026-01182,Central,Ohio,Consumer,First Class,Phones
2026-01-15,95.67,15.49,2,0.1,CUST-0144,ORD-2026-01182,Central,Ohio,Consumer,First Class,Accessories
2026-01-15,5113.14,283.8,6,0.05,CUST-0151,ORD-2026-04813,Central,Ohio,Home Office,Standard Class,Tables
2026-01-15,842.91,33.28,3,0.1,CUST-0151,ORD-2026-04813,Central,Ohio,Home Office,Standard Class,Chairs
2026-01-15,1216.53,204.78,7,0.0,CUST-0151,ORD-2026-04813,Central,Ohio,Home Office,Standard Class,Appliances
2026-01-16,232.16,29.16,1,0.0,CUST-0198,ORD-2026-03227,South,Georgia,Consumer,Standard Class,Furnishings
2026-01-16,59.81,13.73,7,0.05,CUST-0198,ORD-2026-03227,South,Georgia,Consumer,Standard Class,Binders
2026-01-16,228.03,48.95,4,0.15,CUST-0133,ORD-2026-04152,West,California,Consumer,First Class,Binders
2026-01-16,59.21,10.25,2,0.1,CUST-0261,ORD-2026-04481,West,California,Corporate,Standard Class,Paper
2026-01-17,477.37,36.44,1,0.1,CUST-0178,ORD-2026-00402,South,Texas,Corporate,Standard Class,Tables
2026-01-17,1160.21,95.93,7,0.15,CUST-0178,ORD-2026-00402,South,Texas,Corporate,Standard Class,Appliances
2026-01-17,377.62,93.47,8,0.05,CUST-0178,ORD-2026-00402,South,Texas,Corporate,Standard Class,Binders
2026-01-17,88.87,10.23,4,0.3,CUST-0178,ORD-2026-00402,South,Texas,Corporate,Standard Class,Binders
2026-01-18,5211.64,261.94,7,0.15,CUST-0283,ORD-2026-03748,West,Washington,Consumer,Second Class,Tables
2026-01-18,862.59,-27.77,3,0.3,CUST-0283,ORD-2026-03748,West,Washington,Consumer,Second Class,Bookcases
2026-01-18,88.22,16.66,3,0.2,CUST-0283,ORD-2026-03748,West,Washington,Consumer,Second Class,Binders
2026-01-18,2167.7,173.11,7,0.3,CUST-0407,ORD-2026-04146,South,Florida,Consumer,Standard Class,Appliances
2026-01-18,141.33,31.37,6,0.05,CUST-0407,ORD-2026-04146,South,Florida,Consumer,Standard Class,Paper
2026-01-19,584.91,92.6,3,0.1,CUST-0171,ORD-2026-00581,West,California,Corporate,Second Class,Storage
2026-01-19,8823.45,1079.8,7,0.1,CUST-0171,ORD-2026-00581,West,California,Corporate,Second Class,Copiers
2026-01-19,1521.75,248.36,3,0.0,CUST-0171,ORD-2026-00581,West,California,Corporate,Second Class,Appliances
2026-01-19,1426.0,120.19,4,0.0,CUST-0149,ORD-2026-01886,East,Pennsylvania,Corporate,Second Class,Chairs
2026-01-19,368.26,54.84,5,0.0,CUST-0149,ORD-2026-01886,East,Pennsylvania,Corporate,Second Class,Accessories
2026-01-19,1573.14,225.53,3,0.0,CUST-0149,ORD-2026-01886,East,Pennsylvania,Corporate,Second Class,Bookcases
2026-01-19,127.53,38.14,7,0.0,CUST-0149,ORD-2026-01886,East,Pennsylvania,Corporate,Second Class,Paper
2026-01-20,290.32,48.55,3,0.0,CUST-0205,ORD-2026-02099,South,Florida,Consumer,Standard Class,Storage
2026-01-20,439.89,66.25,7,0.05,CUST-0354,ORD-2026-02913,West,Washington,Home Office,Second Class,Accessories
2026-01-20,4774.53,254.98,7,0.0,CUST-0354,ORD-2026-02913,West,Washington,Home Office,Second Class,Bookcases
2026-01-20,24.59,6.12,1,0.0,CUST-0141,ORD-2026-03717,West,Oregon,Consumer,Standard Class,Accessories
2026-01-20,3056.95,527.72,8,0.0,CUST-0141,ORD-2026-03717,West,Oregon,Consumer,Standard Class,Chairs
2026-01-20,191.95,38.67,5,0.1,CUST-0141,ORD-2026-03717,West,Oregon,Consumer,Standard Class,Paper
2026-01-21,3180.66,291.55,3,0.2,CUST-0337,ORD-2026-04333,South,Florida,Consumer,Second Class,Machines
2026-01-21,1008.03,116.84,1,0.05,CUST-0337,ORD-2026-04333,South,Florida,Consumer,Second Class,Phones
2026-01-21,75.24,8.01,8,0.3,CUST-0337,ORD-2026-04333,South,Florida,Consumer,Second Class,Binders
2026-01-21,431.04,65.43,3,0.0,CUST-0062,ORD-2026-05198,West,Washington,Corporate,Standard Class,Accessories
2026-01-22,104.54,26.17,3,0.0,CUST-0366,ORD-2026-00580,South,Texas,Consumer,Standard Class,Paper
2026-01-22,517.68,54.46,1,0.15,CUST-0366,ORD-2026-00580,South,Texas,Consumer,Standard Class,Phones
2026-01-22,866.62,22.52,3,0.15,CUST-0173,ORD-2026-00632,East,Pennsylvania,Consumer,Second Class,Tables
2026-01-22,368.54,49.68,2,0.05,CUST-0173,ORD-2026-00632,East,Pennsylvania,Consumer,Second Class,Furnishings
2026-01-22,419.91,81.97,6,0.0,CUST-0173,ORD-2026-00632,East,Pennsylvania,Consumer,Second Class,Accessories
2026-01-22,368.98,63.96,5,0.05,CUST-0281,ORD-2026-02187,South,Georgia,Home Office,Standard Class,Accessories
2026-01-22,704.93,-34.42,2,0.2,CUST-0281,ORD-2026-02187,South,Georgia,Home Office,Standard Class,Tables
2026-01-22,251.65,34.16,2,0.0,CUST-0202,ORD-2026-02355,East,Pennsylvania,Corporate,Standard Class,Storage
2026-01-22,717.46,57.95,3,0.05,CUST-0202,ORD-2026-02355,East,Pennsylvania,Corporate,Standard Class,Tables
2026-01-22,2348.31,231.36,8,0.1,CUST-0150,ORD-2026-02677,Central,Illinois,Home Office,Standard Class,Appliances
2026-01-22,5647.59,447.66,8,0.0,CUST-0150,ORD-2026-02677,Central,Illinois,Home Office,Standard Class,Bookcases
2026-01-22,686.66,98.51,4,0.1,CUST-0150,ORD-2026-02677,Central,Illinois,Home Office,Standard Class,Appliances
2026-01-22,291.92,67.47,6,0.05,CUST-0150,ORD-2026-02677,Central,Illinois,Home Office,Standard Class,Binders
2026-01-22,3005.93,412.91,6,0.1,CUST-0349,ORD-2026-02700,West,Washington,Consumer,First Class,Appliances
2026-01-22,141.56,38.22,3,0.0,CUST-0290,ORD-2026-02833,West,Oregon,Consumer,Second Class,Binders
2026-01-22,802.79,149.45,3,0.0,CUST-0290,ORD-2026-02833,West,Oregon,Consumer,Second Class,Furnishings
2026-01-22,79.55,19.13,7,0.1,CUST-0290,ORD-2026-02833,West,Oregon,Consumer,Second Class,Paper
2026-01-22,248.76,24.3,1,0.05,CUST-0290,ORD-2026-02833,West,Oregon,Consumer,Second Class,Chairs
2026-01-22,33.17,7.54,1,0.05,CUST-0261,ORD-2026-04657,West,Washington,Corporate,First Class,Paper
2026-01-22,954.55,89.99,6,0.1,CUST-0261,ORD-2026-05019,South,Georgia,Corporate,Second Class,Storage
2026-01-22,353.12,41.35,7,0.1,CUST-0261,ORD-2026-05019,South,Georgia,Corporate,Second Class,Accessories
2026-01-22,209.05,42.17,4,0.0,CUST-0261,ORD-2026-05019,South,Georgia,Corporate,Second Class,Binders
2026-01-23,202.82,50.57,5,0.0,CUST-0294,ORD-2026-02006,West,Washington,Corporate,Second Class,Paper
2026-01-23,3809.63,570.94,4,0.05,CUST-0294,ORD-2026-02006,West,Washington,Corporate,Second Class,Machines
2026-01-23,266.91,49.59,2,0.05,CUST-0257,ORD-2026-02464,East,Pennsylvania,Home Office,Standard Class,Furnishings
2026-01-23,271.99,27.69,6,0.1,CUST-0257,ORD-2026-02464,East,Pennsylvania,Home Office,Standard Class,Storage
2026-01-23,18.32,5.19,2,0.0,CUST-0257,ORD-2026-02464,East,Pennsylvania,Home Office,Standard Class,Paper
2026-01-23,37.0,7.51,3,0.1,CUST-0064,ORD-2026-02730,South,Florida,Consumer,Standard Class,Paper
2026-01-23,1287.7,-14.81,2,0.1,CUST-0376,ORD-2026-03127,West,Oregon,Consumer,Second Class,Tables
2026-01-23,1285.04,82.3,2,0.2,CUST-0376,ORD-2026-03127,West,Oregon,Consumer,Second Class,Bookcases
2026-01-24,267.23,47.3,2,0.0,CUST-0330,ORD-2026-01184,West,Oregon,Corporate,Standard Class,Storage
2026-01-24,32.55,8.73,8,0.05,CUST-0330,ORD-2026-01184,West,Oregon,Corporate,Standard Class,Paper
2026-01-24,209.76,31.53,1,0.0,CUST-0330,ORD-2026-01184,West,Oregon,Corporate,Standard Class,Storage
2026-01-24,147.46,34.86,3,0.0,CUST-0330,ORD-2026-01184,West,Oregon,Corporate,Standard Class,Binders
2026-01-24,302.03,53.65,5,0.05,CUST-0229,ORD-2026-03075,East,New York,Consumer,Standard Class,Binders
2026-01-24,98.92,24.93,7,0.0,CUST-0229,ORD-2026-03075,East,New York,Consumer,Standard Class,Paper
2026-01-25,212.67,28.03,3,0.0,CUST-0416,ORD-2026-00955,East,New York,Consumer,Second Class,Accessories
2026-01-25,2257.81,18.69,8,0.15,CUST-0416,ORD-2026-00955,East,New York,Consumer,Second Class,Machines
2026-01-25,26.43,3.31,1,0.1,CUST-0181,ORD-2026-01066,West,Oregon,Corporate,Standard Class,Storage
2026-01-25,62.63,10.95,3,0.05,CUST-0181,ORD-2026-01066,West,Oregon,Corporate,Standard Class,Binders
2026-01-25,1083.86,150.87,2,0.0,CUST-0181,ORD-2026-01066,West,Oregon,Corporate,Standard Class,Tables
2026-01-25,6273.29,69.95,7,0.2,CUST-0181,ORD-2026-01066,West,Oregon,Corporate,Standard Class,Machines
2026-01-25,133.55,28.39,7,0.2,CUST-0418,ORD-2026-04464,East,Pennsylvania,Corporate,Standard Class,Paper
2026-01-25,383.12,71.03,7,0.0,CUST-0418,ORD-2026-04464,East,Pennsylvania,Corporate,Standard Class,Accessories
2026-01-25,114.47,19.02,2,0.1,CUST-0418,ORD-2026-04464,East,Pennsylvania,Corporate,Standard Class,Accessories
2026-01-25,686.54,92.04,3,0.0,CUST-0102,ORD-2026-04918,West,Washington,Consumer,Standard Class,Chairs
2026-01-25,137.81,30.44,4,0.1,CUST-0102,ORD-2026-04918,West,Washington,Consumer,Standard Class,Binders
2026-01-26,631.95,54.77,3,0.0,CUST-0329,ORD-2026-00342,Central,Ohio,Corporate,Second Class,Machines
2026-01-26,116.18,19.91,2,0.1,CUST-0329,ORD-2026-00342,Central,Ohio,Corporate,Second Class,Furnishings
2026-01-26,1974.4,226.54,4,0.0,CUST-0109,ORD-2026-03056,Central,Ohio,Consumer,Standard Class,Appliances
2026-01-26,59.93,13.51,4,0.0,CUST-0109,ORD-2026-03056,Central,Ohio,Consumer,Standard Class,Paper
2026-01-26,148.98,33.77,8,0.1,CUST-0109,ORD-2026-03056,Central,Ohio,Consumer,Standard Class,Paper
2026-01-26,1745.46,278.07,5,0.15,CUST-0069,ORD-2026-04355,South,Florida,Consumer,Second Class,Appliances
2026-01-26,122.87,14.75,3,0.2,CUST-0004,ORD-2026-04834,East,New York,Consumer,Second Class,Binders
2026-01-26,2110.2,417.84,1,0.0,CUST-0402,ORD-2026-04858,Central,Michigan,Corporate,First Class,Copiers
2026-01-26,3156.2,441.95,3,0.15,CUST-0402,ORD-2026-04858,Central,Michigan,Corporate,First Class,Phones
2026-01-26,31.42,5.21,3,0.1,CUST-0402,ORD-2026-04858,Central,Michigan,Corporate,First Class,Paper
2026-01-27,5802.28,1078.04,7,0.05,CUST-0417,ORD-2026-00277,West,Washington,Consumer,Standard Class,Phones
2026-01-27,776.95,122.69,2,0.15,CUST-0417,ORD-2026-00277,West,Washington,Consumer,Standard Class,Appliances
2026-01-27,2028.42,331.5,8,0.0,CUST-0417,ORD-2026-00277,West,Washington,Consumer,Standard Class,Appliances
2026-01-27,72.33,19.36,7,0.0,CUST-0417,ORD-2026-00277,West,Washington,Consumer,Standard Class,Binders
2026-01-27,343.61,68.91,3,0.0,CUST-0278,ORD-2026-00910,West,Oregon,Home Office,First Class,Furnishings
2026-01-27,3543.52,445.39,5,0.0,CUST-0278,ORD-2026-00910,West,Oregon,Home Office,First Class,Phones
2026-01-27,1830.22,173.83,8,0.05,CUST-0443,ORD-2026-01126,West,Washington,Corporate,Second Class,Furnishings
2026-01-27,202.11,22.35,7,0.0,CUST-0443,ORD-2026-01126,West,Washington,Corporate,Second Class,Storage
2026-01-27,2545.65,175.59,5,0.15,CUST-0443,ORD-2026-01126,West,Washington,Corporate,Second Class,Appliances
2026-01-27,2316.86,216.79,4,0.1,CUST-0443,ORD-2026-01126,West,Washington,Corporate,Second Class,Appliances
2026-01-27,2069.08,66.45,6,0.15,CUST-0226,ORD-2026-01414,East,Pennsylvania,Corporate,Standard Class,Chairs
2026-01-27,466.85,68.26,7,0.0,CUST-0226,ORD-2026-01414,East,Pennsylvania,Corporate,Standard Class,Furnishings
2026-01-27,931.92,59.76,8,0.15,CUST-0226,ORD-2026-01414,East,Pennsylvania,Corporate,Standard Class,Appliances
2026-01-27,2978.94,376.74,4,0.0,CUST-0226,ORD-2026-01414,East,Pennsylvania,Corporate,Standard Class,Chairs
2026-01-27,1003.21,35.5,2,0.1,CUST-0335,ORD-2026-03529,Central,Ohio,Home Office,Standard Class,Bookcases
2026-01-27,219.35,42.61,6,0.05,CUST-0335,ORD-2026-03529,Central,Ohio,Home Office,Standard Class,Binders
2026-01-27,3498.63,129.47,7,0.0,CUST-0335,ORD-2026-03529,Central,Ohio,Home Office,Standard Class,Tables
2026-01-27,316.26,31.36,4,0.2,CUST-0335,ORD-2026-03529,Central,Ohio,Home Office,Standard Class,Storage
2026-01-27,4.53,0.39,1,0.3,CUST-0340,ORD-2026-03884,Central,Michigan,Consumer,Second Class,Binders
2026-01-27,1099.73,145.6,3,0.2,CUST-0340,ORD-2026-03884,Central,Michigan,Consumer,Second Class,Appliances
2026-01-27,1104.86,162.72,7,0.0,CUST-0340,ORD-2026-03884,Central,Michigan,Consumer,Second Class,Furnishings
2026-01-27,382.94,51.49,4,0.0,CUST-0263,ORD-2026-04855,East,Massachusetts,Consumer,Second Class,Furnishings
2026-01-27,122.83,17.11,1,0.0,CUST-0263,ORD-2026-04855,East,Massachusetts,Consumer,Second Class,Storage
2026-01-27,93.97,19.17,4,0.0,CUST-0263,ORD-2026-04855,East,Massachusetts,Consumer,Second Class,Binders
2026-01-28,4987.86,137.03,5,0.2,CUST-0296,ORD-2026-02979,East,Pennsylvania,Consumer,Standard Class,Machines
2026-01-28,2023.77,219.64,7,0.2,CUST-0296,ORD-2026-02979,East,Pennsylvania,Consumer,Standard Class,Appliances
2026-01-28,744.53,8.14,5,0.1,CUST-0296,ORD-2026-02979,East,Pennsylvania,Consumer,Standard Class,Bookcases
2026-01-28,4075.33,895.52,7,0.05,CUST-0352,ORD-2026-04550,South,Georgia,Home Office,Standard Class,Copiers
2026-01-29,2835.63,225.91,8,0.0,CUST-0296,ORD-2026-01863,West,California,Consumer,Second Class,Chairs
2026-01-29,337.02,46.47,8,0.15,CUST-0296,ORD-2026-01863,West,California,Consumer,Second Class,Accessories
2026-01-29,3029.51,174.8,7,0.05,CUST-0296,ORD-2026-01863,West,California,Consumer,Second Class,Tables
2026-01-29,57.67,7.73,1,0.1,CUST-0296,ORD-2026-01863,West,California,Consumer,Second Class,Accessories
2026-01-29,759.28,173.92,7,0.0,CUST-0440,ORD-2026-02203,South,Georgia,Corporate,Standard Class,Accessories
2026-01-29,115.73,6.09,4,0.1,CUST-0292,ORD-2026-03170,West,Oregon,Consumer,Standard Class,Storage
2026-01-29,2966.88,676.39,2,0.1,CUST-0292,ORD-2026-03170,West,Oregon,Consumer,Standard Class,Copiers
2026-01-29,99.7,25.99,3,0.1,CUST-0311,ORD-2026-03823,South,Georgia,Corporate,Standard Class,Paper
2026-01-29,390.64,42.28,7,0.0,CUST-0311,ORD-2026-03823,South,Georgia,Corporate,Standard Class,Storage
2026-01-30,182.66,52.51,8,0.0,CUST-0353,ORD-2026-00798,West,Oregon,Consumer,Standard Class,Binders
2026-01-30,3047.4,370.61,7,0.2,CUST-0353,ORD-2026-00798,West,Oregon,Consumer,Standard Class,Appliances
2026-01-30,1388.04,93.48,6,0.0,CUST-0353,ORD-2026-00798,West,Oregon,Consumer,Standard Class,Bookcases
2026-01-30,225.56,36.99,2,0.1,CUST-0353,ORD-2026-00798,West,Oregon,Consumer,Standard Class,Accessories
2026-01-30,279.35,34.48,5,0.15,CUST-0444,ORD-2026-00877,East,Pennsylvania,Consumer,Standard Class,Binders
2026-01-30,148.97,30.42,8,0.0,CUST-0302,ORD-2026-01343,East,New York,Consumer,Standard Class,Binders
2026-01-30,194.8,42.28,7,0.1,CUST-0302,ORD-2026-01343,East,New York,Consumer,Standard Class,Paper
2026-01-30,1685.39,93.17,5,0.05,CUST-0302,ORD-2026-01343,East,New York,Consumer,Standard Class,Chairs
2026-01-30,2830.63,386.86,8,0.0,CUST-0286,ORD-2026-02532,East,Pennsylvania,Corporate,Second Class,Appliances
2026-01-30,16.05,4.31,3,0.1,CUST-0286,ORD-2026-02532,East,Pennsylvania,Corporate,Second Class,Paper
2026-01-30,31.02,7.95,6,0.05,CUST-0286,ORD-2026-02532,East,Pennsylvania,Corporate,Second Class,Paper
2026-01-30,1358.73,52.03,2,0.15,CUST-0041,ORD-2026-03183,South,Georgia,Corporate,Standard Class,Tables
2026-01-30,381.95,33.39,3,0.1,CUST-0041,ORD-2026-03183,South,Georgia,Corporate,Standard Class,Furnishings
2026-01-30,3185.01,606.91,5,0.05,CUST-0041,ORD-2026-03183,South,Georgia,Corporate,Standard Class,Phones
